,map_ins_state,map_ins_dist,map_ins_years,map_ins_qtr,map_ins_amount,map_ins_count
490,gujarat,valsad ,2023,4,3301560.0,2030
491,gujarat,mahisagar ,2023,4,294549.0,149
492,gujarat,abar kantha ,2023,4,789645.0,419
493,gujarat,api ,2023,4,540519.0,232
494,gujarat,vadodara ,2023,4,4865088.0,2756
495,gujarat,banas kantha ,2023,4,1817338.0,955
496,gujarat,amreli ,2023,4,506106.0,261
497,gujarat,ahmadabad ,2023,4,16047139.0,10344
498,gujarat,ohad ,2023,4,503495.0,365
499,gujarat,navsari ,2023,4,1131620.0,494
500,gujarat,patan ,2023,4,716029.0,411
501,gujarat,kachchh ,2023,4,2767311.0,1972
502,gujarat,urendranagar ,2023,4,865094.0,439
503,gujarat,morbi ,2023,4,814165.0,466
504,gujarat,anand ,2023,1,752250.0,431
505,gujarat,jamnagar ,2023,1,797706.0,499
506,gujarat,evbhumi dwarka ,2023,1,214168.0,93
507,gujarat,ajkot ,2023,1,2385641.0,1601
508,gujarat,aravallis ,2023,1,388648.0,203
509,gujarat,hhotaudepur ,2023,1,165912.0,44
510,gujarat,botad ,2023,1,174788.0,95
511,gujarat,bharuch ,2023,1,1826288.0,1216
512,gujarat,bhavnagar ,2023,1,955529.0,657
513,gujarat,junagadh ,2023,1,631159.0,291
514,gujarat,mahesana ,2023,1,1242341.0,622
515,gujarat,he dangs ,2023,1,93504.0,37
516,gujarat,kheda ,2023,1,617685.0,413
517,gujarat,urat ,2023,1,9641022.0,8426
518,gujarat,porbandar ,2023,1,306923.0,208
519,gujarat,gandhinagar ,2023,1,2310699.0,1288
520,gujarat,panch mahals ,2023,1,554587.0,339
521,gujarat,narmada ,2023,1,141909.0,73
522,gujarat,gir somnath ,2023,1,249736.0,143
523,gujarat,valsad ,2023,1,2301774.0,1434
524,gujarat,mahisagar ,2023,1,159032.0,80
525,gujarat,abar kantha ,2023,1,459798.0,277
526,gujarat,api ,2023,1,339021.0,150
527,gujarat,vadodara ,2023,1,3124485.0,1954
528,gujarat,banas kantha ,2023,1,1111894.0,608
529,gujarat,amreli ,2023,1,240548.0,130
530,gujarat,ahmadabad ,2023,1,11389837.0,8530
531,gujarat,ohad ,2023,1,354806.0,213
532,gujarat,navsari ,2023,1,694293.0,365
533,gujarat,patan ,2023,1,354916.0,243
534,gujarat,kachchh ,2023,1,1898195.0,1315
535,gujarat,urendranagar ,2023,1,482354.0,292
536,gujarat,morbi ,2023,1,576246.0,330
537,gujarat,anand ,2023,3,905466.0,528
538,gujarat,jamnagar ,2023,3,1222855.0,877
539,gujarat,evbhumi dwarka ,2023,3,482220.0,254
540,gujarat,ajkot ,2023,3,3157047.0,2289
541,gujarat,aravallis ,2023,3,468442.0,273
542,gujarat,hhotaudepur ,2023,3,201432.0,91
543,gujarat,botad ,2023,3,282914.0,141
544,gujarat,bharuch ,2023,3,2345201.0,1777
545,gujarat,bhavnagar ,2023,3,1299978.0,1099
546,gujarat,junagadh ,2023,3,1329975.0,887
547,gujarat,mahesana ,2023,3,1537376.0,902
548,gujarat,he dangs ,2023,3,101069.0,38
549,gujarat,kheda ,2023,3,922252.0,532
550,gujarat,urat ,2023,3,13249715.0,13306
551,gujarat,porbandar ,2023,3,404716.0,260
552,gujarat,gandhinagar ,2023,3,3606515.0,2270
553,gujarat,panch mahals ,2023,3,636651.0,404
554,gujarat,narmada ,2023,3,222526.0,110
555,gujarat,gir somnath ,2023,3,537433.0,313
556,gujarat,valsad ,2023,3,2584154.0,1912
557,gujarat,mahisagar ,2023,3,264209.0,132
558,gujarat,abar kantha ,2023,3,760281.0,439
559,gujarat,api ,2023,3,579048.0,293
560,gujarat,vadodara ,2023,3,3955251.0,2630
561,gujarat,banas kantha ,2023,3,1540747.0,940
562,gujarat,amreli ,2023,3,385726.0,200
563,gujarat,ahmadabad ,2023,3,16204152.0,13645
564,gujarat,ohad ,2023,3,573684.0,346
565,gujarat,navsari ,2023,3,1123974.0,622
566,gujarat,patan ,2023,3,710409.0,517
567,gujarat,kachchh ,2023,3,2799676.0,2111
568,gujarat,urendranagar ,2023,3,740792.0,442
569,gujarat,morbi ,2023,3,632199.0,469
570,gujarat,anand ,2023,2,903873.0,461
571,gujarat,jamnagar ,2023,2,839559.0,568
572,gujarat,evbhumi dwarka ,2023,2,193968.0,117
573,gujarat,ajkot ,2023,2,2477120.0,1718
574,gujarat,aravallis ,2023,2,272584.0,169
575,gujarat,hhotaudepur ,2023,2,125590.0,59
576,gujarat,botad ,2023,2,104766.0,98
577,gujarat,bharuch ,2023,2,1801068.0,1114
578,gujarat,bhavnagar ,2023,2,873266.0,767
579,gujarat,junagadh ,2023,2,478868.0,323
580,gujarat,mahesana ,2023,2,1215625.0,666
581,gujarat,he dangs ,2023,2,79481.0,29
582,gujarat,kheda ,2023,2,649135.0,403
583,gujarat,urat ,2023,2,8153676.0,6993
584,gujarat,porbandar ,2023,2,274885.0,191
585,gujarat,gandhinagar ,2023,2,2467953.0,1496
586,gujarat,panch mahals ,2023,2,459266.0,315
587,gujarat,narmada ,2023,2,151634.0,80
588,gujarat,gir somnath ,2023,2,281497.0,166
589,gujarat,valsad ,2023,2,2277522.0,1427
590,gujarat,mahisagar ,2023,2,162140.0,83
591,gujarat,abar kantha ,2023,2,432201.0,278
592,gujarat,api ,2023,2,263468.0,128
593,gujarat,vadodara ,2023,2,3482569.0,2055
594,gujarat,banas kantha ,2023,2,1193324.0,690
595,gujarat,amreli ,2023,2,282052.0,134
596,gujarat,ahmadabad ,2023,2,11920370.0,9078
597,gujarat,ohad ,2023,2,327688.0,218
598,gujarat,navsari ,2023,2,729752.0,380
599,gujarat,patan ,2023,2,453384.0,304
600,gujarat,kachchh ,2023,2,1915160.0,1366
601,gujarat,urendranagar ,2023,2,541385.0,287
602,gujarat,morbi ,2023,2,469266.0,323
603,gujarat,anand ,2022,4,941848.0,584
604,gujarat,jamnagar ,2022,4,858011.0,627
605,gujarat,evbhumi dwarka ,2022,4,329270.0,166
606,gujarat,ajkot ,2022,4,2034588.0,1428
607,gujarat,aravallis ,2022,4,433584.0,234
608,gujarat,hhotaudepur ,2022,4,121159.0,77
609,gujarat,botad ,2022,4,181421.0,116
610,gujarat,bharuch ,2022,4,2134893.0,1522
611,gujarat,bhavnagar ,2022,4,972237.0,689
612,gujarat,junagadh ,2022,4,661766.0,351
613,gujarat,mahesana ,2022,4,1221962.0,837
614,gujarat,he dangs ,2022,4,61664.0,33
615,gujarat,kheda ,2022,4,732511.0,498
616,gujarat,urat ,2022,4,8864843.0,7288
617,gujarat,porbandar ,2022,4,310088.0,223
618,gujarat,gandhinagar ,2022,4,2507697.0,1681
619,gujarat,panch mahals ,2022,4,778503.0,456
620,gujarat,narmada ,2022,4,157202.0,93
621,gujarat,gir somnath ,2022,4,395364.0,204
622,gujarat,valsad ,2022,4,2409645.0,1666
623,gujarat,mahisagar ,2022,4,296545.0,146
624,gujarat,abar kantha ,2022,4,611465.0,427
625,gujarat,api ,2022,4,406033.0,196
626,gujarat,vadodara ,2022,4,3669216.0,2574
627,gujarat,banas kantha ,2022,4,1117875.0,806
628,gujarat,amreli ,2022,4,497418.0,278
629,gujarat,ahmadabad ,2022,4,12572383.0,9650
630,gujarat,ohad ,2022,4,449458.0,281
631,gujarat,navsari ,2022,4,1000148.0,514
632,gujarat,patan ,2022,4,550900.0,366
633,gujarat,kachchh ,2022,4,2267368.0,1696
634,gujarat,urendranagar ,2022,4,525176.0,326
635,gujarat,morbi ,2022,4,557084.0,385
636,gujarat,anand ,2022,1,540613.0,299
637,gujarat,jamnagar ,2022,1,351909.0,269
638,gujarat,evbhumi dwarka ,2022,1,158450.0,98
639,gujarat,ajkot ,2022,1,1218172.0,840
640,gujarat,aravallis ,2022,1,232418.0,132
641,gujarat,hhotaudepur ,2022,1,106341.0,56
642,gujarat,botad ,2022,1,99208.0,64
643,gujarat,bharuch ,2022,1,1363523.0,934
644,gujarat,bhavnagar ,2022,1,599549.0,494
645,gujarat,junagadh ,2022,1,302292.0,181
646,gujarat,mahesana ,2022,1,662382.0,439
647,gujarat,he dangs ,2022,1,49986.0,30
648,gujarat,kheda ,2022,1,429033.0,255
649,gujarat,urat ,2022,1,5433634.0,4674
650,gujarat,porbandar ,2022,1,211293.0,141
651,gujarat,gandhinagar ,2022,1,1703161.0,914
652,gujarat,panch mahals ,2022,1,295279.0,287
653,gujarat,narmada ,2022,1,145553.0,64
654,gujarat,gir somnath ,2022,1,182757.0,113
655,gujarat,valsad ,2022,1,1398820.0,1138
656,gujarat,mahisagar ,2022,1,169559.0,84
657,gujarat,abar kantha ,2022,1,478193.0,257
658,gujarat,api ,2022,1,231599.0,100
659,gujarat,vadodara ,2022,1,2085056.0,1414
660,gujarat,banas kantha ,2022,1,634204.0,485
661,gujarat,amreli ,2022,1,191137.0,131
662,gujarat,ahmadabad ,2022,1,7847666.0,6393
663,gujarat,ohad ,2022,1,211855.0,133
664,gujarat,navsari ,2022,1,481638.0,280
665,gujarat,patan ,2022,1,306263.0,224
666,gujarat,kachchh ,2022,1,1288962.0,923
667,gujarat,urendranagar ,2022,1,209825.0,168
668,gujarat,morbi ,2022,1,333103.0,207
669,gujarat,anand ,2022,3,585701.0,391
670,gujarat,jamnagar ,2022,3,638239.0,473
671,gujarat,evbhumi dwarka ,2022,3,270002.0,149
672,gujarat,ajkot ,2022,3,1436547.0,1093
673,gujarat,aravallis ,2022,3,277069.0,214
674,gujarat,hhotaudepur ,2022,3,69347.0,60
675,gujarat,botad ,2022,3,114553.0,82
676,gujarat,bharuch ,2022,3,1429310.0,1082
677,gujarat,bhavnagar ,2022,3,791631.0,696
678,gujarat,junagadh ,2022,3,426086.0,273
679,gujarat,mahesana ,2022,3,878635.0,626
680,gujarat,he dangs ,2022,3,47702.0,20
681,gujarat,kheda ,2022,3,482085.0,372
682,gujarat,urat ,2022,3,7491198.0,7447
683,gujarat,porbandar ,2022,3,344387.0,200
684,gujarat,gandhinagar ,2022,3,1828271.0,1356
685,gujarat,panch mahals ,2022,3,319199.0,294
686,gujarat,narmada ,2022,3,132636.0,88
687,gujarat,gir somnath ,2022,3,223630.0,166
688,gujarat,valsad ,2022,3,1699968.0,1327
689,gujarat,mahisagar ,2022,3,120980.0,101
690,gujarat,abar kantha ,2022,3,445646.0,333
691,gujarat,api ,2022,3,288593.0,136
692,gujarat,vadodara ,2022,3,2630678.0,1983
693,gujarat,banas kantha ,2022,3,893785.0,735
694,gujarat,amreli ,2022,3,276929.0,207
695,gujarat,ahmadabad ,2022,3,9788819.0,8499
696,gujarat,ohad ,2022,3,262749.0,202
697,gujarat,navsari ,2022,3,485373.0,322
698,gujarat,patan ,2022,3,428067.0,321
699,gujarat,kachchh ,2022,3,1786596.0,1501
700,gujarat,urendranagar ,2022,3,356327.0,277
701,gujarat,morbi ,2022,3,306489.0,276
702,gujarat,anand ,2022,2,546286.0,358
703,gujarat,jamnagar ,2022,2,611771.0,450
704,gujarat,evbhumi dwarka ,2022,2,176830.0,132
705,gujarat,ajkot ,2022,2,1248141.0,879
706,gujarat,aravallis ,2022,2,230921.0,135
707,gujarat,hhotaudepur ,2022,2,68263.0,56
708,gujarat,botad ,2022,2,104941.0,76
709,gujarat,bharuch ,2022,2,1226599.0,848
710,gujarat,bhavnagar ,2022,2,696335.0,601
711,gujarat,junagadh ,2022,2,365897.0,240
712,gujarat,mahesana ,2022,2,823387.0,545
713,gujarat,he dangs ,2022,2,23712.0,20
714,gujarat,kheda ,2022,2,384083.0,296
715,gujarat,urat ,2022,2,6420167.0,6127
716,gujarat,porbandar ,2022,2,200202.0,140
717,gujarat,gandhinagar ,2022,2,1513678.0,985
718,gujarat,panch mahals ,2022,2,352238.0,357
719,gujarat,narmada ,2022,2,106890.0,51
720,gujarat,gir somnath ,2022,2,213967.0,125
721,gujarat,valsad ,2022,2,1455802.0,1079
722,gujarat,mahisagar ,2022,2,107730.0,86
723,gujarat,abar kantha ,2022,2,378335.0,227
724,gujarat,api ,2022,2,245318.0,118
725,gujarat,vadodara ,2022,2,2192046.0,1538
726,gujarat,banas kantha ,2022,2,724979.0,597
727,gujarat,amreli ,2022,2,191259.0,170
728,gujarat,ahmadabad ,2022,2,8565312.0,6962
729,gujarat,ohad ,2022,2,172030.0,156
730,gujarat,navsari ,2022,2,499586.0,319
731,gujarat,patan ,2022,2,251468.0,205
732,gujarat,kachchh ,2022,2,1371510.0,1071
733,gujarat,urendranagar ,2022,2,222858.0,176
734,gujarat,morbi ,2022,2,398424.0,256
735,gujarat,anand ,2020,4,104965.0,209
736,gujarat,jamnagar ,2020,4,66383.0,105
737,gujarat,evbhumi dwarka ,2020,4,27492.0,50
738,gujarat,ajkot ,2020,4,181318.0,321
739,gujarat,aravallis ,2020,4,59674.0,112
740,gujarat,hhotaudepur ,2020,4,6945.0,24
741,gujarat,botad ,2020,4,27484.0,52
742,gujarat,bharuch ,2020,4,356570.0,524
743,gujarat,bhavnagar ,2020,4,118250.0,192
744,gujarat,junagadh ,2020,4,51256.0,79
745,gujarat,mahesana ,2020,4,192309.0,324
746,gujarat,he dangs ,2020,4,10412.0,21
747,gujarat,kheda ,2020,4,114185.0,191
748,gujarat,urat ,2020,4,1147153.0,1858
749,gujarat,porbandar ,2020,4,44832.0,43
750,gujarat,gandhinagar ,2020,4,237333.0,387
751,gujarat,panch mahals ,2020,4,93519.0,180
752,gujarat,narmada ,2020,4,13439.0,29
753,gujarat,gir somnath ,2020,4,24539.0,74
754,gujarat,valsad ,2020,4,267121.0,387
755,gujarat,mahisagar ,2020,4,15115.0,32
756,gujarat,abar kantha ,2020,4,134455.0,204
757,gujarat,api ,2020,4,33815.0,56
758,gujarat,vadodara ,2020,4,468371.0,748
759,gujarat,banas kantha ,2020,4,174192.0,321
760,gujarat,amreli ,2020,4,77606.0,117
761,gujarat,ahmadabad ,2020,4,1404202.0,2306
762,gujarat,ohad ,2020,4,31695.0,61
763,gujarat,navsari ,2020,4,82688.0,139
764,gujarat,patan ,2020,4,76634.0,150
765,gujarat,kachchh ,2020,4,291840.0,503
766,gujarat,urendranagar ,2020,4,61766.0,79
767,gujarat,morbi ,2020,4,57479.0,112
768,gujarat,anand ,2020,3,60630.0,209
769,gujarat,jamnagar ,2020,3,53054.0,169
770,gujarat,evbhumi dwarka ,2020,3,16789.0,54
771,gujarat,ajkot ,2020,3,136449.0,522
772,gujarat,aravallis ,2020,3,31256.0,106
773,gujarat,hhotaudepur ,2020,3,19589.0,40
774,gujarat,botad ,2020,3,18361.0,55
775,gujarat,bharuch ,2020,3,174068.0,614
776,gujarat,bhavnagar ,2020,3,62615.0,257
777,gujarat,junagadh ,2020,3,46235.0,122
778,gujarat,mahesana ,2020,3,115807.0,464
779,gujarat,he dangs ,2020,3,3950.0,7
780,gujarat,kheda ,2020,3,58841.0,234
781,gujarat,urat ,2020,3,544354.0,2206
782,gujarat,porbandar ,2020,3,9335.0,33
783,gujarat,gandhinagar ,2020,3,162208.0,562
784,gujarat,panch mahals ,2020,3,73504.0,247
785,gujarat,narmada ,2020,3,19181.0,48
786,gujarat,gir somnath ,2020,3,15186.0,69
787,gujarat,valsad ,2020,3,130312.0,474
788,gujarat,mahisagar ,2020,3,13036.0,57
789,gujarat,abar kantha ,2020,3,54268.0,211
790,gujarat,api ,2020,3,16240.0,68
791,gujarat,vadodara ,2020,3,360274.0,1162
792,gujarat,banas kantha ,2020,3,77539.0,330
793,gujarat,amreli ,2020,3,45558.0,151
794,gujarat,ahmadabad ,2020,3,655107.0,2682
795,gujarat,ohad ,2020,3,25194.0,96
796,gujarat,navsari ,2020,3,32840.0,133
797,gujarat,patan ,2020,3,64517.0,294
798,gujarat,kachchh ,2020,3,164427.0,583
799,gujarat,urendranagar ,2020,3,29234.0,118
800,gujarat,morbi ,2020,3,45854.0,148
801,gujarat,anand ,2020,2,27854.0,136
802,gujarat,jamnagar ,2020,2,19839.0,101
803,gujarat,evbhumi dwarka ,2020,2,4707.0,22
804,gujarat,ajkot ,2020,2,96057.0,545
805,gujarat,aravallis ,2020,2,5393.0,22
806,gujarat,hhotaudepur ,2020,2,1839.0,10
807,gujarat,botad ,2020,2,3356.0,16
808,gujarat,bharuch ,2020,2,54151.0,273
809,gujarat,bhavnagar ,2020,2,28854.0,148
810,gujarat,junagadh ,2020,2,12872.0,60
811,gujarat,mahesana ,2020,2,39039.0,192
812,gujarat,he dangs ,2020,2,2757.0,14
813,gujarat,kheda ,2020,2,20484.0,91
814,gujarat,urat ,2020,2,220970.0,1255
815,gujarat,porbandar ,2020,2,3481.0,16
816,gujarat,gandhinagar ,2020,2,92680.0,509
817,gujarat,panch mahals ,2020,2,11238.0,52
818,gujarat,narmada ,2020,2,1021.0,5
819,gujarat,gir somnath ,2020,2,9252.0,39
820,gujarat,valsad ,2020,2,64661.0,348
821,gujarat,mahisagar ,2020,2,3529.0,14
822,gujarat,abar kantha ,2020,2,14618.0,65
823,gujarat,api ,2020,2,6739.0,29
824,gujarat,vadodara ,2020,2,110090.0,580
825,gujarat,banas kantha ,2020,2,24799.0,111
826,gujarat,amreli ,2020,2,10331.0,42
827,gujarat,ahmadabad ,2020,2,396800.0,2282
828,gujarat,ohad ,2020,2,7420.0,37
829,gujarat,navsari ,2020,2,21218.0,105
830,gujarat,patan ,2020,2,14660.0,73
831,gujarat,kachchh ,2020,2,65377.0,320
832,gujarat,urendranagar ,2020,2,26184.0,146
833,gujarat,morbi ,2020,2,8321.0,39
834,gujarat,anand ,2024,1,962479.0,586
835,gujarat,jamnagar ,2024,1,1282966.0,828
836,gujarat,evbhumi dwarka ,2024,1,423696.0,229
837,gujarat,ajkot ,2024,1,3794409.0,2612
838,gujarat,aravallis ,2024,1,509266.0,334
839,gujarat,hhotaudepur ,2024,1,159755.0,117
840,gujarat,botad ,2024,1,206798.0,157
841,gujarat,bharuch ,2024,1,3022124.0,2022
842,gujarat,bhavnagar ,2024,1,1211558.0,1049
843,gujarat,junagadh ,2024,1,733301.0,403
844,gujarat,mahesana ,2024,1,1661780.0,1088
845,gujarat,he dangs ,2024,1,92244.0,38
846,gujarat,kheda ,2024,1,998821.0,619
847,gujarat,urat ,2024,1,10645109.0,9277
848,gujarat,porbandar ,2024,1,362516.0,255
849,gujarat,gandhinagar ,2024,1,3417398.0,1991
850,gujarat,panch mahals ,2024,1,717321.0,477
851,gujarat,narmada ,2024,1,216998.0,136
852,gujarat,gir somnath ,2024,1,382105.0,269
853,gujarat,valsad ,2024,1,3196463.0,2218
854,gujarat,mahisagar ,2024,1,277377.0,188
855,gujarat,abar kantha ,2024,1,723185.0,451
856,gujarat,api ,2024,1,555989.0,266
857,gujarat,vadodara ,2024,1,4324591.0,2674
858,gujarat,banas kantha ,2024,1,1457558.0,1155
859,gujarat,amreli ,2024,1,333199.0,235
860,gujarat,ahmadabad ,2024,1,14364566.0,10018
861,gujarat,ohad ,2024,1,555306.0,497
862,gujarat,navsari ,2024,1,931938.0,521
863,gujarat,patan ,2024,1,741796.0,496
864,gujarat,kachchh ,2024,1,2841893.0,2270
865,gujarat,urendranagar ,2024,1,738371.0,506
866,gujarat,morbi ,2024,1,791034.0,683
867,himachal-pradesh,olan ,2021,4,677171.0,506
868,himachal-pradesh,maur ,2021,4,327046.0,196
869,himachal-pradesh,himla ,2021,4,487857.0,192
870,himachal-pradesh,bilaspur ,2021,4,195467.0,116
871,himachal-pradesh,hamirpur ,2021,4,454797.0,234
872,himachal-pradesh,una ,2021,4,489125.0,245
873,himachal-pradesh,kangra ,2021,4,1087881.0,535
874,himachal-pradesh,kullu ,2021,4,207502.0,97
875,himachal-pradesh,mandi ,2021,4,461966.0,216
876,himachal-pradesh,lahul and spiti ,2021,4,14475.0,6
877,himachal-pradesh,hamba ,2021,4,184684.0,96
878,himachal-pradesh,kinnaur ,2021,4,79690.0,35
879,himachal-pradesh,olan ,2021,1,140127.0,248
880,himachal-pradesh,maur ,2021,1,57506.0,82
881,himachal-pradesh,himla ,2021,1,96526.0,97
882,himachal-pradesh,bilaspur ,2021,1,38469.0,43
883,himachal-pradesh,hamirpur ,2021,1,121562.0,84
884,himachal-pradesh,una ,2021,1,61213.0,67
885,himachal-pradesh,kangra ,2021,1,225446.0,214
886,himachal-pradesh,kullu ,2021,1,22094.0,58
887,himachal-pradesh,mandi ,2021,1,82328.0,116
888,himachal-pradesh,lahul and spiti ,2021,1,10490.0,4
889,himachal-pradesh,hamba ,2021,1,44528.0,41
890,himachal-pradesh,kinnaur ,2021,1,6203.0,10
891,himachal-pradesh,olan ,2021,3,390500.0,391
892,himachal-pradesh,maur ,2021,3,167321.0,133
893,himachal-pradesh,himla ,2021,3,189891.0,137
894,himachal-pradesh,bilaspur ,2021,3,143442.0,97
895,himachal-pradesh,hamirpur ,2021,3,198322.0,133
896,himachal-pradesh,una ,2021,3,174175.0,95
897,himachal-pradesh,kangra ,2021,3,662048.0,362
898,himachal-pradesh,kullu ,2021,3,138495.0,168
899,himachal-pradesh,mandi ,2021,3,200257.0,125
900,himachal-pradesh,lahul and spiti ,2021,3,25448.0,10
901,himachal-pradesh,hamba ,2021,3,119346.0,87
902,himachal-pradesh,kinnaur ,2021,3,35300.0,21
903,himachal-pradesh,olan ,2021,2,196231.0,243
904,himachal-pradesh,maur ,2021,2,115857.0,107
905,himachal-pradesh,himla ,2021,2,118778.0,117
906,himachal-pradesh,bilaspur ,2021,2,66886.0,68
907,himachal-pradesh,hamirpur ,2021,2,146075.0,86
908,himachal-pradesh,una ,2021,2,86930.0,65
909,himachal-pradesh,kangra ,2021,2,344261.0,233
910,himachal-pradesh,kullu ,2021,2,45639.0,75
911,himachal-pradesh,mandi ,2021,2,197249.0,135
912,himachal-pradesh,lahul and spiti ,2021,2,10582.0,7
913,himachal-pradesh,hamba ,2021,2,60257.0,59
914,himachal-pradesh,kinnaur ,2021,2,13593.0,15
915,himachal-pradesh,olan ,2023,4,2115674.0,1075
916,himachal-pradesh,maur ,2023,4,988869.0,460
917,himachal-pradesh,himla ,2023,4,1041293.0,373
918,himachal-pradesh,bilaspur ,2023,4,478990.0,185
919,himachal-pradesh,hamirpur ,2023,4,976800.0,437
920,himachal-pradesh,una ,2023,4,917948.0,381
921,himachal-pradesh,kangra ,2023,4,3070701.0,1319
922,himachal-pradesh,kullu ,2023,4,555859.0,205
923,himachal-pradesh,mandi ,2023,4,1051722.0,430
924,himachal-pradesh,lahul and spiti ,2023,4,36318.0,16
925,himachal-pradesh,hamba ,2023,4,512946.0,287
926,himachal-pradesh,kinnaur ,2023,4,151704.0,43
927,himachal-pradesh,olan ,2023,1,1428093.0,812
928,himachal-pradesh,maur ,2023,1,732159.0,375
929,himachal-pradesh,himla ,2023,1,801571.0,334
930,himachal-pradesh,bilaspur ,2023,1,212666.0,108
931,himachal-pradesh,hamirpur ,2023,1,684183.0,350
932,himachal-pradesh,una ,2023,1,621486.0,253
933,himachal-pradesh,kangra ,2023,1,1883388.0,950
934,himachal-pradesh,kullu ,2023,1,310035.0,189
935,himachal-pradesh,mandi ,2023,1,633837.0,264
936,himachal-pradesh,lahul and spiti ,2023,1,5870.0,1
937,himachal-pradesh,hamba ,2023,1,418898.0,242
938,himachal-pradesh,kinnaur ,2023,1,93947.0,31
939,himachal-pradesh,olan ,2023,3,1315793.0,825
940,himachal-pradesh,maur ,2023,3,642000.0,347
941,himachal-pradesh,himla ,2023,3,718409.0,264
942,himachal-pradesh,bilaspur ,2023,3,345402.0,141
943,himachal-pradesh,hamirpur ,2023,3,780271.0,375
944,himachal-pradesh,una ,2023,3,506882.0,276
945,himachal-pradesh,kangra ,2023,3,2023047.0,998
946,himachal-pradesh,kullu ,2023,3,306144.0,133
947,himachal-pradesh,mandi ,2023,3,659502.0,303
948,himachal-pradesh,lahul and spiti ,2023,3,116767.0,22
949,himachal-pradesh,hamba ,2023,3,333469.0,202
950,himachal-pradesh,kinnaur ,2023,3,122081.0,49
951,himachal-pradesh,olan ,2023,2,1427609.0,878
952,himachal-pradesh,maur ,2023,2,518018.0,289
953,himachal-pradesh,himla ,2023,2,883035.0,351
954,himachal-pradesh,bilaspur ,2023,2,317410.0,144
955,himachal-pradesh,hamirpur ,2023,2,718811.0,371
956,himachal-pradesh,una ,2023,2,645275.0,299
957,himachal-pradesh,kangra ,2023,2,2087628.0,979
958,himachal-pradesh,kullu ,2023,2,566436.0,227
959,himachal-pradesh,mandi ,2023,2,750098.0,373
960,himachal-pradesh,lahul and spiti ,2023,2,64814.0,21
961,himachal-pradesh,hamba ,2023,2,406428.0,229
962,himachal-pradesh,kinnaur ,2023,2,113863.0,36
963,himachal-pradesh,olan ,2022,4,1741427.0,1009
964,himachal-pradesh,maur ,2022,4,710927.0,432
965,himachal-pradesh,himla ,2022,4,854465.0,341
966,himachal-pradesh,bilaspur ,2022,4,346816.0,174
967,himachal-pradesh,hamirpur ,2022,4,728113.0,359
968,himachal-pradesh,una ,2022,4,682027.0,353
969,himachal-pradesh,kangra ,2022,4,2218111.0,1085
970,himachal-pradesh,kullu ,2022,4,371574.0,175
971,himachal-pradesh,mandi ,2022,4,725635.0,310
972,himachal-pradesh,lahul and spiti ,2022,4,80169.0,25
973,himachal-pradesh,hamba ,2022,4,459421.0,249
974,himachal-pradesh,kinnaur ,2022,4,141751.0,53
975,himachal-pradesh,olan ,2022,1,852367.0,552
976,himachal-pradesh,maur ,2022,1,503526.0,253
977,himachal-pradesh,himla ,2022,1,482453.0,180
978,himachal-pradesh,bilaspur ,2022,1,196856.0,108
979,himachal-pradesh,hamirpur ,2022,1,604752.0,312
980,himachal-pradesh,una ,2022,1,383701.0,198
981,himachal-pradesh,kangra ,2022,1,1204389.0,674
982,himachal-pradesh,kullu ,2022,1,184037.0,101
983,himachal-pradesh,mandi ,2022,1,424112.0,189
984,himachal-pradesh,lahul and spiti ,2022,1,26969.0,9
985,himachal-pradesh,hamba ,2022,1,277194.0,165
986,himachal-pradesh,kinnaur ,2022,1,94383.0,27
987,himachal-pradesh,olan ,2022,3,1176468.0,805
988,himachal-pradesh,maur ,2022,3,498374.0,322
