,Top_ins_state,Top_ins_pincode,Top_ins_year,Top_ins_qtr,Top_ins_amount,Top_ins_count
4180,chandigarh,160008,2021,1,14477.0,11
4181,chandigarh,160017,2021,1,8735.0,10
4182,chandigarh,160002,2021,3,59092.0,80
4183,chandigarh,160036,2021,3,34232.0,49
4184,chandigarh,160047,2021,3,27467.0,41
4185,chandigarh,160101,2021,3,74996.0,40
4186,chandigarh,160022,2021,3,40376.0,30
4187,chandigarh,160014,2021,3,23604.0,29
4188,chandigarh,160030,2021,3,22645.0,26
4189,chandigarh,160008,2021,3,43209.0,24
4190,chandigarh,160011,2021,3,10952.0,21
4191,chandigarh,160020,2021,3,15804.0,20
4192,chandigarh,160002,2021,2,56288.0,61
4193,chandigarh,160036,2021,2,38035.0,56
4194,chandigarh,160047,2021,2,25946.0,35
4195,chandigarh,160101,2021,2,24311.0,34
4196,chandigarh,160014,2021,2,26599.0,31
4197,chandigarh,160022,2021,2,17274.0,24
4198,chandigarh,160030,2021,2,29653.0,21
4199,chandigarh,160025,2021,2,18699.0,21
4200,chandigarh,160019,2021,2,15730.0,16
4201,chandigarh,160011,2021,2,6380.0,9
4202,chandigarh,160101,2023,4,425028.0,269
4203,chandigarh,160002,2023,4,337244.0,240
4204,chandigarh,160036,2023,4,346084.0,188
4205,chandigarh,160047,2023,4,398113.0,175
4206,chandigarh,160022,2023,4,208612.0,120
4207,chandigarh,160030,2023,4,116986.0,91
4208,chandigarh,160014,2023,4,121236.0,83
4209,chandigarh,160015,2023,4,115832.0,70
4210,chandigarh,160003,2023,4,88079.0,65
4211,chandigarh,160019,2023,4,109831.0,56
4212,chandigarh,160101,2023,1,285617.0,225
4213,chandigarh,160002,2023,1,272265.0,203
4214,chandigarh,160047,2023,1,229677.0,139
4215,chandigarh,160036,2023,1,213719.0,132
4216,chandigarh,160014,2023,1,129066.0,98
4217,chandigarh,160022,2023,1,177081.0,89
4218,chandigarh,160030,2023,1,189119.0,85
4219,chandigarh,160015,2023,1,124176.0,69
4220,chandigarh,160019,2023,1,74432.0,68
4221,chandigarh,160003,2023,1,108039.0,65
4222,chandigarh,160002,2023,3,370626.0,270
4223,chandigarh,160101,2023,3,312944.0,232
4224,chandigarh,160036,2023,3,271410.0,194
4225,chandigarh,160047,2023,3,288196.0,182
4226,chandigarh,160022,2023,3,185158.0,140
4227,chandigarh,160014,2023,3,174875.0,121
4228,chandigarh,160030,2023,3,142944.0,108
4229,chandigarh,160019,2023,3,85042.0,90
4230,chandigarh,160020,2023,3,147399.0,81
4231,chandigarh,160015,2023,3,104632.0,76
4232,chandigarh,160101,2023,2,301119.0,229
4233,chandigarh,160002,2023,2,267703.0,218
4234,chandigarh,160036,2023,2,225455.0,169
4235,chandigarh,160047,2023,2,283895.0,149
4236,chandigarh,160022,2023,2,201947.0,129
4237,chandigarh,160030,2023,2,164403.0,122
4238,chandigarh,160014,2023,2,118597.0,103
4239,chandigarh,160015,2023,2,97387.0,86
4240,chandigarh,160003,2023,2,114849.0,78
4241,chandigarh,160019,2023,2,154114.0,65
4242,chandigarh,160002,2022,4,270411.0,201
4243,chandigarh,160101,2022,4,259504.0,190
4244,chandigarh,160036,2022,4,190200.0,135
4245,chandigarh,160047,2022,4,171399.0,127
4246,chandigarh,160022,2022,4,151398.0,100
4247,chandigarh,160030,2022,4,166835.0,88
4248,chandigarh,160014,2022,4,75999.0,70
4249,chandigarh,160015,2022,4,84135.0,67
4250,chandigarh,160003,2022,4,91296.0,63
4251,chandigarh,160019,2022,4,85464.0,55
4252,chandigarh,160101,2022,1,170516.0,120
4253,chandigarh,160002,2022,1,164789.0,108
4254,chandigarh,160047,2022,1,105979.0,83
4255,chandigarh,160036,2022,1,105352.0,64
4256,chandigarh,160014,2022,1,66927.0,55
4257,chandigarh,160030,2022,1,52656.0,52
4258,chandigarh,160022,2022,1,65051.0,47
4259,chandigarh,160015,2022,1,52627.0,31
4260,chandigarh,160003,2022,1,33925.0,26
4261,chandigarh,160017,2022,1,34012.0,25
4262,chandigarh,160101,2022,3,224851.0,197
4263,chandigarh,160036,2022,3,231970.0,183
4264,chandigarh,160002,2022,3,199561.0,170
4265,chandigarh,160047,2022,3,215373.0,147
4266,chandigarh,160022,2022,3,151167.0,110
4267,chandigarh,160014,2022,3,149268.0,93
4268,chandigarh,160030,2022,3,81762.0,77
4269,chandigarh,160025,2022,3,73353.0,69
4270,chandigarh,160015,2022,3,76017.0,63
4271,chandigarh,160019,2022,3,82431.0,60
4272,chandigarh,160002,2022,2,239321.0,178
4273,chandigarh,160101,2022,2,208178.0,178
4274,chandigarh,160036,2022,2,205089.0,147
4275,chandigarh,160022,2022,2,156469.0,115
4276,chandigarh,160047,2022,2,140603.0,90
4277,chandigarh,160030,2022,2,93049.0,84
4278,chandigarh,160014,2022,2,108535.0,83
4279,chandigarh,160017,2022,2,82635.0,54
4280,chandigarh,160003,2022,2,71758.0,51
4281,chandigarh,160011,2022,2,66154.0,45
4282,chandigarh,160101,2020,4,26948.0,35
4283,chandigarh,160047,2020,4,20300.0,23
4284,chandigarh,160022,2020,4,8093.0,17
4285,chandigarh,160014,2020,4,13335.0,17
4286,chandigarh,160002,2020,4,18628.0,17
4287,chandigarh,160036,2020,4,15088.0,14
4288,chandigarh,160001,2020,4,5832.0,10
4289,chandigarh,160003,2020,4,10356.0,10
4290,chandigarh,160017,2020,4,5158.0,10
4291,chandigarh,160020,2020,4,4577.0,9
4292,chandigarh,160047,2020,3,11353.0,48
4293,chandigarh,160101,2020,3,12418.0,39
4294,chandigarh,160036,2020,3,6734.0,28
4295,chandigarh,160022,2020,3,6267.0,28
4296,chandigarh,160002,2020,3,7736.0,20
4297,chandigarh,160030,2020,3,5037.0,19
4298,chandigarh,160014,2020,3,3266.0,13
4299,chandigarh,160003,2020,3,2698.0,11
4300,chandigarh,160019,2020,3,3452.0,10
4301,chandigarh,160025,2020,3,2765.0,9
4302,chandigarh,160101,2020,2,6158.0,31
4303,chandigarh,160047,2020,2,4718.0,25
4304,chandigarh,160036,2020,2,3261.0,16
4305,chandigarh,160023,2020,2,2002.0,12
4306,chandigarh,160014,2020,2,2186.0,10
4307,chandigarh,160001,2020,2,1735.0,9
4308,chandigarh,160022,2020,2,1725.0,9
4309,chandigarh,160030,2020,2,1925.0,7
4310,chandigarh,160002,2020,2,1201.0,6
4311,chandigarh,160012,2020,2,739.0,4
4312,chandigarh,160101,2024,1,441749.0,252
4313,chandigarh,160002,2024,1,355398.0,222
4314,chandigarh,160047,2024,1,402149.0,180
4315,chandigarh,160036,2024,1,289727.0,166
4316,chandigarh,160014,2024,1,162345.0,110
4317,chandigarh,160022,2024,1,213708.0,104
4318,chandigarh,160003,2024,1,126741.0,93
4319,chandigarh,160030,2024,1,112673.0,74
4320,chandigarh,160015,2024,1,155186.0,68
4321,chandigarh,160019,2024,1,135086.0,61
4322,mizoram,796005,2021,4,28366.0,20
4323,mizoram,796009,2021,4,14565.0,12
4324,mizoram,796012,2021,4,10492.0,11
4325,mizoram,796751,2021,4,17060.0,6
4326,mizoram,796441,2021,4,2559.0,5
4327,mizoram,796008,2021,4,10551.0,5
4328,mizoram,796017,2021,4,8729.0,4
4329,mizoram,796471,2021,4,8139.0,4
4330,mizoram,796691,2021,4,2868.0,3
4331,mizoram,796901,2021,4,3580.0,3
4332,mizoram,796014,2021,1,210495.0,318
4333,mizoram,796017,2021,1,35257.0,29
4334,mizoram,796310,2021,1,9887.0,13
4335,mizoram,796009,2021,1,4975.0,11
4336,mizoram,796005,2021,1,7955.0,8
4337,mizoram,796471,2021,1,6877.0,5
4338,mizoram,796012,2021,1,3704.0,4
4339,mizoram,796901,2021,1,3613.0,2
4340,mizoram,796441,2021,1,2558.0,2
4341,mizoram,796701,2021,1,4263.0,2
4342,mizoram,796014,2021,3,20083.0,28
4343,mizoram,796012,2021,3,8722.0,8
4344,mizoram,796005,2021,3,4007.0,7
4345,mizoram,796009,2021,3,7315.0,7
4346,mizoram,796008,2021,3,19509.0,4
4347,mizoram,796181,2021,3,2795.0,4
4348,mizoram,796025,2021,3,4885.0,3
4349,mizoram,796571,2021,3,1229.0,3
4350,mizoram,796770,2021,3,94.0,2
4351,mizoram,796751,2021,3,981.0,2
4352,mizoram,796014,2021,2,70071.0,101
4353,mizoram,796005,2021,2,14967.0,20
4354,mizoram,796012,2021,2,4235.0,10
4355,mizoram,796009,2021,2,3240.0,9
4356,mizoram,796017,2021,2,7534.0,7
4357,mizoram,796321,2021,2,421.0,5
4358,mizoram,796772,2021,2,175.0,5
4359,mizoram,796751,2021,2,792.0,4
4360,mizoram,796310,2021,2,2500.0,3
4361,mizoram,796891,2021,2,1528.0,3
4362,mizoram,796009,2023,4,90719.0,57
4363,mizoram,796005,2023,4,57115.0,52
4364,mizoram,796012,2023,4,34756.0,26
4365,mizoram,796017,2023,4,54370.0,26
4366,mizoram,796181,2023,4,29302.0,15
4367,mizoram,796081,2023,4,21027.0,14
4368,mizoram,796014,2023,4,32452.0,14
4369,mizoram,796701,2023,4,28964.0,12
4370,mizoram,796901,2023,4,19684.0,10
4371,mizoram,796891,2023,4,28653.0,8
4372,mizoram,796009,2023,1,81182.0,40
4373,mizoram,796005,2023,1,38883.0,28
4374,mizoram,796701,2023,1,31226.0,16
4375,mizoram,796012,2023,1,20429.0,15
4376,mizoram,796008,2023,1,5242.0,11
4377,mizoram,796014,2023,1,13892.0,9
4378,mizoram,796441,2023,1,10073.0,6
4379,mizoram,796017,2023,1,18968.0,6
4380,mizoram,796772,2023,1,14341.0,5
4381,mizoram,796101,2023,1,4306.0,3
4382,mizoram,796005,2023,3,62963.0,34
4383,mizoram,796009,2023,3,35135.0,31
4384,mizoram,796012,2023,3,16765.0,13
4385,mizoram,796008,2023,3,12511.0,12
4386,mizoram,796181,2023,3,18799.0,8
4387,mizoram,796017,2023,3,25963.0,7
4388,mizoram,796014,2023,3,15157.0,6
4389,mizoram,796701,2023,3,8645.0,6
4390,mizoram,796101,2023,3,21123.0,5
4391,mizoram,796891,2023,3,4493.0,5
4392,mizoram,796009,2023,2,66841.0,24
4393,mizoram,796005,2023,2,25380.0,18
4394,mizoram,796012,2023,2,7059.0,10
4395,mizoram,796081,2023,2,35105.0,8
4396,mizoram,796017,2023,2,24072.0,7
4397,mizoram,796008,2023,2,11670.0,6
4398,mizoram,796772,2023,2,13173.0,6
4399,mizoram,796901,2023,2,7127.0,3
4400,mizoram,796701,2023,2,4967.0,3
4401,mizoram,796441,2023,2,1724.0,3
4402,mizoram,796009,2022,4,141014.0,95
4403,mizoram,796005,2022,4,69580.0,55
4404,mizoram,796181,2022,4,41119.0,28
4405,mizoram,796012,2022,4,27573.0,20
4406,mizoram,796017,2022,4,40412.0,15
4407,mizoram,796701,2022,4,21649.0,14
4408,mizoram,796891,2022,4,29278.0,14
4409,mizoram,796081,2022,4,18883.0,13
4410,mizoram,796321,2022,4,24483.0,13
4411,mizoram,796014,2022,4,25613.0,12
4412,mizoram,796009,2022,1,28750.0,15
4413,mizoram,796005,2022,1,31720.0,14
4414,mizoram,796017,2022,1,20298.0,12
4415,mizoram,796701,2022,1,16241.0,7
4416,mizoram,796014,2022,1,10301.0,5
4417,mizoram,796012,2022,1,10189.0,5
4418,mizoram,796181,2022,1,7911.0,3
4419,mizoram,796772,2022,1,12435.0,3
4420,mizoram,796770,2022,1,10971.0,3
4421,mizoram,796161,2022,1,5542.0,2
4422,mizoram,796009,2022,3,111792.0,73
4423,mizoram,796005,2022,3,84186.0,62
4424,mizoram,796008,2022,3,51337.0,29
4425,mizoram,796012,2022,3,26386.0,28
4426,mizoram,796701,2022,3,25459.0,18
4427,mizoram,796017,2022,3,22156.0,16
4428,mizoram,796014,2022,3,23732.0,13
4429,mizoram,796772,2022,3,17511.0,13
4430,mizoram,796181,2022,3,19339.0,8
4431,mizoram,796081,2022,3,14020.0,8
4432,mizoram,796005,2022,2,19886.0,10
4433,mizoram,796009,2022,2,8310.0,8
4434,mizoram,796772,2022,2,11484.0,8
4435,mizoram,796701,2022,2,14311.0,8
4436,mizoram,796008,2022,2,16527.0,7
4437,mizoram,796181,2022,2,4888.0,5
4438,mizoram,796012,2022,2,6825.0,5
4439,mizoram,796891,2022,2,6173.0,4
4440,mizoram,796081,2022,2,902.0,3
4441,mizoram,796101,2022,2,6142.0,3
4442,mizoram,796005,2020,4,12907.0,15
4443,mizoram,796009,2020,4,39642.0,11
4444,mizoram,796701,2020,4,14992.0,9
4445,mizoram,796008,2020,4,9867.0,8
4446,mizoram,796012,2020,4,10256.0,7
4447,mizoram,796081,2020,4,2657.0,6
4448,mizoram,796772,2020,4,1952.0,5
4449,mizoram,796101,2020,4,2228.0,4
4450,mizoram,796891,2020,4,2790.0,3
4451,mizoram,796810,2020,4,1467.0,3
4452,mizoram,796005,2020,3,5068.0,16
4453,mizoram,796009,2020,3,6493.0,15
4454,mizoram,796012,2020,3,2881.0,8
4455,mizoram,796017,2020,3,2264.0,8
4456,mizoram,796008,2020,3,3017.0,6
4457,mizoram,796772,2020,3,595.0,4
4458,mizoram,796701,2020,3,1261.0,4
4459,mizoram,796770,2020,3,314.0,2
4460,mizoram,796891,2020,3,599.0,2
4461,mizoram,796181,2020,3,783.0,2
4462,mizoram,796012,2020,2,1951.0,10
4463,mizoram,796009,2020,2,2300.0,9
4464,mizoram,796005,2020,2,1401.0,5
4465,mizoram,796701,2020,2,462.0,2
4466,mizoram,796571,2020,2,282.0,1
4467,mizoram,796181,2020,2,231.0,1
4468,mizoram,796901,2020,2,226.0,1
4469,mizoram,796014,2020,2,231.0,1
4470,mizoram,796008,2020,2,238.0,1
4471,mizoram,796005,2024,1,69297.0,52
4472,mizoram,796009,2024,1,52066.0,48
4473,mizoram,796701,2024,1,55894.0,27
4474,mizoram,796017,2024,1,18105.0,20
4475,mizoram,796012,2024,1,26980.0,17
4476,mizoram,796181,2024,1,37794.0,16
4477,mizoram,796101,2024,1,11727.0,9
4478,mizoram,796891,2024,1,36611.0,8
4479,mizoram,796321,2024,1,11078.0,8
4480,mizoram,796441,2024,1,3410.0,6
4481,maharashtra,421301,2021,4,1157196.0,1473
4482,maharashtra,421302,2021,4,1338786.0,1471
4483,maharashtra,411033,2021,4,970344.0,847
4484,maharashtra,421201,2021,4,838561.0,834
4485,maharashtra,410206,2021,4,1001187.0,834
4486,maharashtra,401208,2021,4,695026.0,746
4487,maharashtra,410501,2021,4,630994.0,733
4488,maharashtra,411014,2021,4,824373.0,713
4489,maharashtra,411057,2021,4,768442.0,654
4490,maharashtra,411046,2021,4,802119.0,634
4491,maharashtra,421302,2021,1,538000.0,802
4492,maharashtra,410501,2021,1,265413.0,649
4493,maharashtra,411033,2021,1,304108.0,515
4494,maharashtra,421201,2021,1,329307.0,501
4495,maharashtra,410206,2021,1,407630.0,499
4496,maharashtra,421301,2021,1,362678.0,478
4497,maharashtra,431003,2021,1,135948.0,466
4498,maharashtra,411014,2021,1,223350.0,426
4499,maharashtra,422009,2021,1,216352.0,371
4500,maharashtra,411046,2021,1,174139.0,370
4501,maharashtra,421301,2021,3,670772.0,1176
4502,maharashtra,421302,2021,3,736789.0,1001
4503,maharashtra,410501,2021,3,304516.0,561
4504,maharashtra,410206,2021,3,415689.0,487
4505,maharashtra,421201,2021,3,446433.0,478
4506,maharashtra,411033,2021,3,362568.0,474
4507,maharashtra,431001,2021,3,249513.0,451
4508,maharashtra,411046,2021,3,291023.0,422
4509,maharashtra,401208,2021,3,346804.0,406
4510,maharashtra,412105,2021,3,333389.0,405
4511,maharashtra,410501,2021,2,578550.0,948
4512,maharashtra,421302,2021,2,586297.0,783
4513,maharashtra,411033,2021,2,405598.0,722
4514,maharashtra,412105,2021,2,452166.0,713
4515,maharashtra,410206,2021,2,468786.0,654
4516,maharashtra,431003,2021,2,329319.0,617
4517,maharashtra,421201,2021,2,407263.0,597
4518,maharashtra,411041,2021,2,281598.0,594
4519,maharashtra,411046,2021,2,390756.0,586
4520,maharashtra,421301,2021,2,391589.0,511
4521,maharashtra,411057,2023,4,4010497.0,2574
4522,maharashtra,421302,2023,4,2396959.0,1992
4523,maharashtra,411033,2023,4,2582879.0,1635
4524,maharashtra,410206,2023,4,2335436.0,1523
4525,maharashtra,411014,2023,4,2325924.0,1435
4526,maharashtra,421201,2023,4,1800835.0,1435
4527,maharashtra,421301,2023,4,1934379.0,1412
4528,maharashtra,410501,2023,4,1436052.0,1221
4529,maharashtra,401208,2023,4,1326638.0,1062
4530,maharashtra,400072,2023,4,1156261.0,1021
4531,maharashtra,411057,2023,1,2708878.0,1914
4532,maharashtra,421302,2023,1,1982201.0,1756
4533,maharashtra,410206,2023,1,2021889.0,1421
4534,maharashtra,411033,2023,1,1882866.0,1324
4535,maharashtra,421201,2023,1,1536250.0,1283
4536,maharashtra,421301,2023,1,1419597.0,1261
4537,maharashtra,411014,2023,1,1728681.0,1154
4538,maharashtra,410501,2023,1,1220619.0,1052
4539,maharashtra,413002,2023,1,1057566.0,949
4540,maharashtra,412105,2023,1,1413231.0,947
4541,maharashtra,411057,2023,3,2821693.0,2098
4542,maharashtra,411014,2023,3,1820440.0,1435
4543,maharashtra,421302,2023,3,1424893.0,1334
4544,maharashtra,411033,2023,3,1580213.0,1273
4545,maharashtra,410206,2023,3,1553050.0,1151
4546,maharashtra,410501,2023,3,1195129.0,989
4547,maharashtra,412105,2023,3,1400642.0,939
4548,maharashtra,421301,2023,3,1149583.0,925
4549,maharashtra,401208,2023,3,1030798.0,898
4550,maharashtra,421201,2023,3,964009.0,880
4551,maharashtra,411057,2023,2,2581267.0,1944
4552,maharashtra,411014,2023,2,2260529.0,1667
4553,maharashtra,421302,2023,2,1878446.0,1426
4554,maharashtra,411033,2023,2,1830790.0,1373
4555,maharashtra,410206,2023,2,1712530.0,1196
4556,maharashtra,421301,2023,2,1244964.0,995
4557,maharashtra,421201,2023,2,1146866.0,961
4558,maharashtra,410501,2023,2,1139942.0,944
4559,maharashtra,412105,2023,2,1354194.0,934
4560,maharashtra,411028,2023,2,1479108.0,885
4561,maharashtra,421302,2022,4,2245940.0,2085
4562,maharashtra,411057,2022,4,2503539.0,1899
4563,maharashtra,411033,2022,4,1948300.0,1465
4564,maharashtra,410206,2022,4,1875505.0,1396
4565,maharashtra,421301,2022,4,1650860.0,1362
4566,maharashtra,421201,2022,4,1563962.0,1328
4567,maharashtra,410501,2022,4,1273296.0,1306
4568,maharashtra,411014,2022,4,1836630.0,1245
4569,maharashtra,401208,2022,4,1294526.0,1109
4570,maharashtra,412105,2022,4,1479528.0,1002
4571,maharashtra,421302,2022,1,1688051.0,1673
4572,maharashtra,421301,2022,1,1308996.0,1149
4573,maharashtra,411033,2022,1,1435905.0,1052
4574,maharashtra,413002,2022,1,1149715.0,1031
4575,maharashtra,421201,2022,1,1069715.0,1026
4576,maharashtra,410206,2022,1,1269943.0,959
4577,maharashtra,411057,2022,1,1122811.0,875
4578,maharashtra,410501,2022,1,966205.0,838
4579,maharashtra,411014,2022,1,975979.0,766
4580,maharashtra,412105,2022,1,889422.0,731
4581,maharashtra,411057,2022,3,1617600.0,1327
4582,maharashtra,421302,2022,3,1390663.0,1316
4583,maharashtra,411014,2022,3,1406461.0,1037
4584,maharashtra,411033,2022,3,1187091.0,1016
4585,maharashtra,421301,2022,3,1063117.0,955
4586,maharashtra,410206,2022,3,1117204.0,920
4587,maharashtra,410501,2022,3,857434.0,849
4588,maharashtra,421201,2022,3,957396.0,840
4589,maharashtra,412105,2022,3,973297.0,802
4590,maharashtra,401208,2022,3,826654.0,754
4591,maharashtra,421302,2022,2,1281753.0,1191
4592,maharashtra,411057,2022,2,1326202.0,1059
4593,maharashtra,411014,2022,2,1301528.0,986
4594,maharashtra,411033,2022,2,1129927.0,973
4595,maharashtra,421201,2022,2,1050391.0,899
4596,maharashtra,421301,2022,2,1082820.0,843
4597,maharashtra,412105,2022,2,970827.0,800
4598,maharashtra,410206,2022,2,1042926.0,779
4599,maharashtra,410501,2022,2,804304.0,665
4600,maharashtra,401208,2022,2,711523.0,655
4601,maharashtra,421302,2020,4,459248.0,609
4602,maharashtra,421201,2020,4,347630.0,465
4603,maharashtra,410501,2020,4,192757.0,452
4604,maharashtra,410206,2020,4,383299.0,446
4605,maharashtra,411033,2020,4,272672.0,444
4606,maharashtra,422009,2020,4,229965.0,408
4607,maharashtra,421301,2020,4,265869.0,396
4608,maharashtra,400072,2020,4,193552.0,317
4609,maharashtra,431003,2020,4,118228.0,314
4610,maharashtra,411046,2020,4,219978.0,298
4611,maharashtra,410501,2020,3,278535.0,1067
4612,maharashtra,431003,2020,3,209817.0,926
4613,maharashtra,411033,2020,3,196069.0,852
4614,maharashtra,411014,2020,3,203782.0,812
4615,maharashtra,411046,2020,3,187773.0,786
4616,maharashtra,411041,2020,3,180197.0,766
4617,maharashtra,412105,2020,3,200935.0,762
4618,maharashtra,422009,2020,3,158475.0,644
4619,maharashtra,421201,2020,3,150597.0,637
4620,maharashtra,410206,2020,3,155290.0,616
4621,maharashtra,421201,2020,2,104388.0,668
4622,maharashtra,431003,2020,2,107122.0,651
4623,maharashtra,421302,2020,2,106761.0,630
4624,maharashtra,410206,2020,2,101245.0,609
4625,maharashtra,421301,2020,2,87485.0,540
4626,maharashtra,411014,2020,2,74448.0,472
4627,maharashtra,411046,2020,2,76010.0,469
4628,maharashtra,411041,2020,2,69808.0,432
4629,maharashtra,411057,2020,2,69012.0,428
4630,maharashtra,431005,2020,2,67472.0,415
4631,maharashtra,411057,2024,1,3619740.0,2366
4632,maharashtra,421302,2024,1,2219144.0,1926
4633,maharashtra,411033,2024,1,2676682.0,1748
4634,maharashtra,410206,2024,1,2789761.0,1642
4635,maharashtra,410501,2024,1,1672188.0,1474
4636,maharashtra,413002,2024,1,1750096.0,1465
4637,maharashtra,411014,2024,1,2122478.0,1361
4638,maharashtra,421201,2024,1,1721708.0,1282
4639,maharashtra,421301,2024,1,1635718.0,1267
4640,maharashtra,401208,2024,1,1360932.0,1200
4641,assam,781032,2021,4,209584.0,166
4642,assam,781022,2021,4,206024.0,162
4643,assam,781001,2021,4,145595.0,131
4644,assam,781038,2021,4,151289.0,131
4645,assam,782462,2021,4,269242.0,125
4646,assam,781028,2021,4,117670.0,97
4647,assam,783380,2021,4,161876.0,95
4648,assam,781011,2021,4,111638.0,90
4649,assam,781025,2021,4,109884.0,87
4650,assam,781317,2021,4,119272.0,83
4651,assam,781022,2021,1,81773.0,81
4652,assam,781032,2021,1,35239.0,75
4653,assam,781005,2021,1,17477.0,51
4654,assam,781007,2021,1,19477.0,46
4655,assam,781001,2021,1,32800.0,45
4656,assam,781028,2021,1,26978.0,44
4657,assam,781038,2021,1,31376.0,43
4658,assam,781011,2021,1,26167.0,43
4659,assam,781012,2021,1,20493.0,38
4660,assam,781019,2021,1,22436.0,38
4661,assam,781032,2021,3,117986.0,121
4662,assam,781022,2021,3,105026.0,77
4663,assam,781038,2021,3,60578.0,67
4664,assam,781001,2021,3,46338.0,61
4665,assam,781011,2021,3,40685.0,60
4666,assam,781028,2021,3,55210.0,59
4667,assam,781025,2021,3,60274.0,59
4668,assam,783380,2021,3,54776.0,56
4669,assam,781005,2021,3,42333.0,55
4670,assam,786003,2021,3,54906.0,46
4671,assam,781032,2021,2,47103.0,79
4672,assam,781022,2021,2,82110.0,69
4673,assam,781038,2021,2,43392.0,56
4674,assam,781019,2021,2,34608.0,48
4675,assam,781011,2021,2,43869.0,42
4676,assam,781012,2021,2,34326.0,36
4677,assam,781020,2021,2,22080.0,35
4678,assam,783380,2021,2,24002.0,35
4679,assam,781005,2021,2,30286.0,33
4680,assam,781021,2021,2,29627.0,32
4681,assam,781032,2023,4,494519.0,366
4682,assam,781022,2023,4,589483.0,364
4683,assam,781038,2023,4,452627.0,293
4684,assam,785001,2023,4,437885.0,286
4685,assam,781011,2023,4,426412.0,267
4686,assam,781001,2023,4,328896.0,261
4687,assam,781028,2023,4,377877.0,256
4688,assam,783380,2023,4,370274.0,242
4689,assam,784001,2023,4,354613.0,215
4690,assam,781025,2023,4,250411.0,213
4691,assam,781022,2023,1,583421.0,390
4692,assam,781032,2023,1,519186.0,390
4693,assam,781038,2023,1,420735.0,314
4694,assam,781028,2023,1,380465.0,287
4695,assam,781001,2023,1,371714.0,271
4696,assam,781025,2023,1,272960.0,263
4697,assam,781011,2023,1,390399.0,251
4698,assam,785001,2023,1,357351.0,249
4699,assam,781019,2023,1,279250.0,220
4700,assam,786003,2023,1,302332.0,216
4701,assam,781032,2023,3,438318.0,345
4702,assam,781038,2023,3,501522.0,316
4703,assam,781001,2023,3,327784.0,312
4704,assam,781022,2023,3,457519.0,306
4705,assam,786001,2023,3,283791.0,225
4706,assam,781025,2023,3,250518.0,225
4707,assam,782435,2023,3,299590.0,219
4708,assam,786003,2023,3,357624.0,216
4709,assam,781317,2023,3,295109.0,207
4710,assam,783380,2023,3,282704.0,200
4711,assam,781022,2023,2,523785.0,315
4712,assam,781032,2023,2,451697.0,285
4713,assam,781001,2023,2,267048.0,213
4714,assam,781038,2023,2,416205.0,210
4715,assam,786001,2023,2,264286.0,198
4716,assam,781028,2023,2,342060.0,189
4717,assam,782003,2023,2,372489.0,187
4718,assam,786003,2023,2,297383.0,167
4719,assam,783380,2023,2,244644.0,157
4720,assam,781017,2023,2,239237.0,156
4721,assam,781032,2022,4,453000.0,386
4722,assam,781022,2022,4,505459.0,373
4723,assam,781038,2022,4,406810.0,347
4724,assam,781001,2022,4,317894.0,296
4725,assam,781028,2022,4,353306.0,291
4726,assam,781011,2022,4,326354.0,279
4727,assam,781025,2022,4,293127.0,273
4728,assam,786001,2022,4,308313.0,220
4729,assam,781019,2022,4,249614.0,219
4730,assam,786003,2022,4,302699.0,213
4731,assam,781032,2022,1,421464.0,277
4732,assam,781022,2022,1,325730.0,249
4733,assam,781038,2022,1,292856.0,223
4734,assam,785001,2022,1,296160.0,206
4735,assam,781001,2022,1,198810.0,181
4736,assam,781028,2022,1,204680.0,167
4737,assam,781025,2022,1,229632.0,153
4738,assam,781011,2022,1,223616.0,152
4739,assam,786001,2022,1,170998.0,151
4740,assam,781017,2022,1,198245.0,145
4741,assam,781032,2022,3,333196.0,288
4742,assam,781022,2022,3,254861.0,215
4743,assam,781001,2022,3,216933.0,198
4744,assam,781038,2022,3,280021.0,195
4745,assam,781011,2022,3,227691.0,189
4746,assam,781028,2022,3,197269.0,155
4747,assam,786001,2022,3,203013.0,153
4748,assam,781012,2022,3,213250.0,147
4749,assam,786003,2022,3,189690.0,139
4750,assam,783380,2022,3,250499.0,137
4751,assam,781022,2022,2,236099.0,181
4752,assam,781032,2022,2,208988.0,167
4753,assam,781028,2022,2,255489.0,135
4754,assam,781011,2022,2,190583.0,129
4755,assam,781001,2022,2,178912.0,129
4756,assam,783370,2022,2,107047.0,127
4757,assam,781038,2022,2,152833.0,115
4758,assam,786001,2022,2,109806.0,105
4759,assam,781017,2022,2,135360.0,92
4760,assam,781019,2022,2,85390.0,89
4761,assam,781032,2020,4,43429.0,57
4762,assam,781022,2020,4,38700.0,55
4763,assam,781011,2020,4,14866.0,32
4764,assam,781007,2020,4,37778.0,30
4765,assam,781028,2020,4,33443.0,27
4766,assam,783380,2020,4,16998.0,27
4767,assam,781019,2020,4,33793.0,27
4768,assam,781038,2020,4,17089.0,26
4769,assam,782002,2020,4,9959.0,26
4770,assam,781012,2020,4,16120.0,25
4771,assam,781032,2020,3,19733.0,84
4772,assam,781022,2020,3,13672.0,44
4773,assam,781001,2020,3,11968.0,42
4774,assam,781005,2020,3,10227.0,41
4775,assam,781038,2020,3,11250.0,41
4776,assam,783380,2020,3,11182.0,40
4777,assam,781007,2020,3,13564.0,38
4778,assam,781028,2020,3,7155.0,34
